Name,BioProject,BioSample,SRA,Assembly,Collection
MMMOSAM:8cf60dbc-d848-4ec3-abe3-8de3d4297bd8,PRJNA604975,SAMN18256988,SRR13992276,NA,Oxford
MMMOSAM:dd89fc67-b9c8-4f01-868b-3e956046d4d8,PRJNA604975,SAMN18254231,SRR13992277,NA,Oxford
MMMOSAM:dd883b9b-c385-4a1b-9502-394b81d3e49b,PRJNA604975,SAMN18254232,SRR13992278,NA,Oxford
MMMOSAM:8cd09d68-65cc-451c-a06e-ed1bc13b4b60,PRJNA604975,SAMN18256991,SRR13992279,NA,Oxford
MMMOSAM:8c94319e-188d-4705-a040-c50c602cc016,PRJNA604975,SAMN18256993,SRR13992280,NA,Oxford
MMMOSAM:8c3ee6e7-e570-484b-926c-269c15336fce,PRJNA604975,SAMN18256996,SRR13992281,NA,Oxford
MMMOSAM:826a2752-463c-4821-87c6-97039800e481,PRJNA604975,SAMN18257073,SRR13992282,NA,Oxford
MMMOSAM:8267e001-3729-4219-bcda-f458d7fb41d7,PRJNA604975,SAMN18257074,SRR13992283,NA,Oxford
MMMOSAM:396bbe16-2273-4d30-a8d9-a8bf02100db9,PRJNA604975,SAMN18262519,SRR13992284,NA,Oxford
MMMOSAM:3949168d-743b-43d9-aa21-9f52389b6e6c,PRJNA604975,SAMN18262520,SRR13992285,NA,Oxford
MMMOSAM:39208d88-d2ef-404e-9e5b-7e47d77631bb,PRJNA604975,SAMN18262522,SRR13992286,NA,Oxford
MMMOSAM:82033e75-58a7-484c-a371-69e33f478d4d,PRJNA604975,SAMN18257078,SRR13992287,NA,Oxford
MMMOSAM:81b18052-0e59-46c2-9216-475949fef736,PRJNA604975,SAMN18257079,SRR13992288,NA,Oxford
MMMOSAM:38f582be-8785-4253-933e-03bac21bbc9a,PRJNA604975,SAMN18262523,SRR13992289,NA,Oxford
MMMOSAM:38dcbc0c-f51d-4f40-9384-819b5e9e0b75,PRJNA604975,SAMN18262524,SRR13992290,NA,Oxford
MMMOSAM:38cfd49e-f748-46b9-9aa8-8493b7893721,PRJNA604975,SAMN18262525,SRR13992291,NA,Oxford
MMMOSAM:8171ba30-7528-47b7-803b-0fd6d834c17b,PRJNA604975,SAMN18257083,SRR13992292,NA,Oxford
MMMOSAM:80f189f9-667c-4a3b-87b6-7adc140fd9fd,PRJNA604975,SAMN18257084,SRR13992293,NA,Oxford
MMMOSAM:38ba48de-56cb-47e4-a60a-c691d8afd247,PRJNA604975,SAMN18262527,SRR13992294,NA,Oxford
MMMOSAM:80404ee5-3479-4dc0-b948-cfd0af3edda4,PRJNA604975,SAMN18257086,SRR13992295,NA,Oxford
MMMOSAM:389ef33b-8677-40b6-b160-3102d31d3e2b,PRJNA604975,SAMN18262528,SRR13992296,NA,Oxford
MMMOSAM:8012117f-4aaa-4dcf-a884-5b26358f673e,PRJNA604975,SAMN18257088,SRR13992297,NA,Oxford
MMMOSAM:8000719e-38b8-447d-b087-a08d4f15bd2e,PRJNA604975,SAMN18257089,SRR13992298,NA,Oxford
MMMOSAM:38710c63-84b8-4e10-9512-536846a4d4ff,PRJNA604975,SAMN18262529,SRR13992299,NA,Oxford
MMMOSAM:38699c81-7dda-4bcd-8cf2-102fe042738f,PRJNA604975,SAMN18262530,SRR13992300,NA,Oxford
MMMOSAM:38434407-fa5f-4296-99be-2750909179f9,PRJNA604975,SAMN18262532,SRR13992301,NA,Oxford
MMMOSAM:7f8bdfc4-ff58-4242-bfde-429f4173ca1b,PRJNA604975,SAMN18257093,SRR13992302,NA,Oxford
MMMOSAM:7f6961c0-d77f-41dc-a049-13006b38b07c,PRJNA604975,SAMN18257094,SRR13992303,NA,Oxford
MMMOSAM:37f7568d-0eec-4081-8c96-7a9d42710390,PRJNA604975,SAMN18262533,SRR13992304,NA,Oxford
MMMOSAM:7f5b2b0a-c330-48d8-9632-e7bec2c07752,PRJNA604975,SAMN18257096,SRR13992305,NA,Oxford
MMMOSAM:37f36972-e9ac-4486-824e-da96526763d2,PRJNA604975,SAMN18262534,SRR13992306,NA,Oxford
MMMOSAM:7f148adf-f013-45e8-b9db-7df66e278319,PRJNA604975,SAMN18257098,SRR13992307,NA,Oxford
MMMOSAM:7ef58802-51a6-404b-935c-8af014454ddc,PRJNA604975,SAMN18257099,SRR13992308,NA,Oxford
MMMOSAM:37ed5b52-ae19-4e1b-aab9-1c8e1ff092f3,PRJNA604975,SAMN18262535,SRR13992309,NA,Oxford
MMMOSAM:fa6b9045-b37e-40a3-9c17-1d4f1cc9693e,PRJNA604975,SAMN18253972,SRR13992310,NA,Oxford
MMMOSAM:fa4fa508-7e0e-4260-a5c4-156d51761be2,PRJNA604975,SAMN18253973,SRR13992311,NA,Oxford
MMMOSAM:f9ef8705-c15c-488d-8d8f-5fdf83fd6084,PRJNA604975,SAMN18253976,SRR13992312,NA,Oxford
MMMOSAM:f9a91657-e5dd-4acb-9220-d39ca12a5275,PRJNA604975,SAMN18253978,SRR13992313,NA,Oxford
MMMOSAM:f94f2c67-a060-4f21-9ed5-5b855032fe9e,PRJNA604975,SAMN18253981,SRR13992314,NA,Oxford
MMMOSAM:f8d0f615-823f-41f1-bc42-b74b9bf9dcd4,PRJNA604975,SAMN18253983,SRR13992315,NA,Oxford
MMMOSAM:f8a9ed52-c209-4e36-9fff-d9b23dacdd43,PRJNA604975,SAMN18253986,SRR13992316,NA,Oxford
MMMOSAM:f897b93a-3ef9-49b6-b83d-f5c274f8999c,PRJNA604975,SAMN18253988,SRR13992317,NA,Oxford
MMMOSAM:f8149bd0-97e2-47b7-93c0-ad2d415991a3,PRJNA604975,SAMN18253991,SRR13992318,NA,Oxford
MMMOSAM:f7caa1bf-5295-4d60-a3dc-20e51c173723,PRJNA604975,SAMN18253993,SRR13992319,NA,Oxford
MMMOSAM:f783313e-7ff1-404c-a4d6-a0dde1a3e778,PRJNA604975,SAMN18253995,SRR13992320,NA,Oxford
MMMOSAM:f77a063a-efc1-4949-baea-29c03154826a,PRJNA604975,SAMN18253997,SRR13992321,NA,Oxford
MMMOSAM:f71fa891-d47b-4fed-aac2-65fb67a562b8,PRJNA604975,SAMN18254001,SRR13992322,NA,Oxford
MMMOSAM:f6f01ec1-dc21-4025-9bcc-47652c732fe1,PRJNA604975,SAMN18254004,SRR13992323,NA,Oxford
MMMOSAM:f6ca950e-bdb3-4664-b81e-a657730cd7f5,PRJNA604975,SAMN18254006,SRR13992324,NA,Oxford
MMMOSAM:f660c2bd-ef68-44a5-99e9-b227e7770999,PRJNA604975,SAMN18254009,SRR13992325,NA,Oxford
MMMOSAM:f615b497-5882-4700-97fb-eac0bb300228,PRJNA604975,SAMN18254011,SRR13992326,NA,Oxford
MMMOSAM:f5e4e639-7529-4c81-b696-6638d95cf688,PRJNA604975,SAMN18254014,SRR13992327,NA,Oxford
MMMOSAM:f5d08448-7bfa-4aae-bb59-c99ca6e397c2,PRJNA604975,SAMN18254015,SRR13992328,NA,Oxford
MMMOSAM:f5c0caf8-a746-4012-9eb2-c1c95ac28910,PRJNA604975,SAMN18254016,SRR13992329,NA,Oxford
MMMOSAM:f59f6b35-01e2-4d12-9cfe-09be0e870703,PRJNA604975,SAMN18254019,SRR13992330,NA,Oxford
MMMOSAM:f53c4fbc-acf1-428b-9e9d-4b76d77d4e12,PRJNA604975,SAMN18254021,SRR13992331,NA,Oxford
MMMOSAM:f4d5764f-952c-4c0a-afe5-5a62e8c54d20,PRJNA604975,SAMN18254024,SRR13992332,NA,Oxford
MMMOSAM:f4cefed0-e39d-4c0e-9bf6-1a25926ae9d4,PRJNA604975,SAMN18254026,SRR13992333,NA,Oxford
MMMOSAM:f173b7e3-7827-4067-96c0-c69163bde029,PRJNA604975,SAMN18254054,SRR13992334,NA,Oxford
MMMOSAM:f1674966-35fa-4552-b8be-8fd602e27118,PRJNA604975,SAMN18254055,SRR13992335,NA,Oxford
MMMOSAM:f1657832-bf2d-4539-bacf-7f83c1666a29,PRJNA604975,SAMN18254056,SRR13992336,NA,Oxford
MMMOSAM:f117bf7e-7036-4c4d-b3b1-134ce1056b54,PRJNA604975,SAMN18254059,SRR13992337,NA,Oxford
MMMOSAM:37eaccb8-0b43-4a5b-8e99-0067fef3880d,PRJNA604975,SAMN18262536,SRR13992338,NA,Oxford
MMMOSAM:37e22a76-5c68-4764-9426-89268aa157ed,PRJNA604975,SAMN18262537,SRR13992339,NA,Oxford
MMMOSAM:7e97cd1a-1755-4f2e-a7d4-021f24c59d3e,PRJNA604975,SAMN18257103,SRR13992340,NA,Oxford
MMMOSAM:7e8804cd-5cc2-4e2e-87fc-94d38171f0d0,PRJNA604975,SAMN18257104,SRR13992341,NA,Oxford
MMMOSAM:37d0a2c6-0b52-4618-be86-21b30e577386,PRJNA604975,SAMN18262538,SRR13992342,NA,Oxford
MMMOSAM:37aa4465-b921-4c57-9bd4-c68020d456f2,PRJNA604975,SAMN18262539,SRR13992343,NA,Oxford
MMMOSAM:37a65946-9349-4e2b-a92f-a3c867218fb6,PRJNA604975,SAMN18262540,SRR13992344,NA,Oxford
MMMOSAM:7e066b76-50d7-4bfe-8ea2-f34f9c56b151,PRJNA604975,SAMN18257108,SRR13992345,NA,Oxford
MMMOSAM:7df55b19-55d4-4965-85ba-fcd5b5b9ddd4,PRJNA604975,SAMN18257109,SRR13992346,NA,Oxford
MMMOSAM:378e65b6-2479-452a-b8e0-89e8935c0413,PRJNA604975,SAMN18262541,SRR13992347,NA,Oxford
MMMOSAM:3768afbe-a465-4c2f-b713-e5c6f3d7f484,PRJNA604975,SAMN18262542,SRR13992348,NA,Oxford
MMMOSAM:375765fe-9a4e-46e5-97f2-bb3d8f502acc,PRJNA604975,SAMN18262543,SRR13992349,NA,Oxford
MMMOSAM:7d28e4f0-ea18-4170-a879-85663c0cc64a,PRJNA604975,SAMN18257113,SRR13992350,NA,Oxford
MMMOSAM:7d26ea27-749f-4095-af81-33454fa868bf,PRJNA604975,SAMN18257114,SRR13992351,NA,Oxford
MMMOSAM:37279a39-c867-4320-be94-16d164a3a1ae,PRJNA604975,SAMN18262838,SRR13992352,NA,Oxford
MMMOSAM:7ca56ec6-5206-4f19-98fd-a1d0c445dec9,PRJNA604975,SAMN18257116,SRR13992353,NA,Oxford
MMMOSAM:36b5bf64-8d64-409e-9f2f-b0cb59161cb9,PRJNA604975,SAMN18262839,SRR13992354,NA,Oxford
MMMOSAM:7c84cb25-f577-4db9-8f2f-678532b15e01,PRJNA604975,SAMN18257118,SRR13992355,NA,Oxford
MMMOSAM:7c8291e7-d5c7-4f21-a7d8-d3fe2ffa12d0,PRJNA604975,SAMN18257119,SRR13992356,NA,Oxford
MMMOSAM:364f11ba-4828-422d-855c-be13b965c090,PRJNA604975,SAMN18262841,SRR13992357,NA,Oxford
MMMOSAM:363148f7-0109-4750-a165-aed14be03199,PRJNA604975,SAMN18262842,SRR13992358,NA,Oxford
MMMOSAM:361b05d4-dcde-44f6-af85-24bb2c695313,PRJNA604975,SAMN18262843,SRR13992359,NA,Oxford
MMMOSAM:7c2ecfd7-1350-468b-a79c-a4695c989f66,PRJNA604975,SAMN18257123,SRR13992360,NA,Oxford
MMMOSAM:7c085e87-a4e3-4012-9d03-b7eec3bae864,PRJNA604975,SAMN18257124,SRR13992361,NA,Oxford
MMMOSAM:360ff93b-2f34-40d7-acec-e79b378f3c0d,PRJNA604975,SAMN18262844,SRR13992362,NA,Oxford
MMMOSAM:7c02cce1-513b-4216-87ce-4d63c0e32edd,PRJNA604975,SAMN18257126,SRR13992363,NA,Oxford
MMMOSAM:35ed1cf1-eef4-497e-87af-fe31f397a87e,PRJNA604975,SAMN18262846,SRR13992364,NA,Oxford
MMMOSAM:7bf3f99f-8060-4de0-aab2-3fb54a7416eb,PRJNA604975,SAMN18257128,SRR13992365,NA,Oxford
MMMOSAM:dcff1b63-7e48-493e-88c6-d8c5b69fe3e0,PRJNA604975,SAMN18254236,SRR13992366,NA,Oxford
MMMOSAM:dcd2d0ab-7afb-4388-96ee-25554434adda,PRJNA604975,SAMN18254237,SRR13992367,NA,Oxford
MMMOSAM:8be44071-131f-41e2-bde3-6e38265a2bf5,PRJNA604975,SAMN18256998,SRR13992368,NA,Oxford
MMMOSAM:8bc9d3fd-0229-4cb2-9da2-6dec2b33e251,PRJNA604975,SAMN18257001,SRR13992369,NA,Oxford
MMMOSAM:8b86284e-c3e8-4e41-8941-e9703f8dd3eb,PRJNA604975,SAMN18257002,SRR13992370,NA,Oxford
MMMOSAM:dc56b61b-24e1-49fe-8631-e1db338524f6,PRJNA604975,SAMN18254240,SRR13992371,NA,Oxford
MMMOSAM:dc37a78d-77da-4445-9e85-7ea98514536d,PRJNA604975,SAMN18254241,SRR13992372,NA,Oxford
MMMOSAM:8b77a82a-9b4b-43d2-a97c-dd72883f3fcc,PRJNA604975,SAMN18257003,SRR13992373,NA,Oxford
MMMOSAM:8b2f0565-8d04-4ef0-a886-dc1d08b59d40,PRJNA604975,SAMN18257006,SRR13992374,NA,Oxford
MMMOSAM:8b27b756-c824-4928-a499-17ed27a98b09,PRJNA604975,SAMN18257007,SRR13992375,NA,Oxford
MMMOSAM:dbf0805e-7711-49cd-805b-fbb83c5be581,PRJNA604975,SAMN18254245,SRR13992376,NA,Oxford
MMMOSAM:dbeab2aa-2489-48a6-93dd-092f03f6f011,PRJNA604975,SAMN18254246,SRR13992377,NA,Oxford
MMMOSAM:8b27334f-0a29-4e59-b8fe-ffa343ac47d2,PRJNA604975,SAMN18257008,SRR13992378,NA,Oxford
MMMOSAM:8ae322a7-3347-4e45-8484-0dbe79af367d,PRJNA604975,SAMN18257011,SRR13992379,NA,Oxford
MMMOSAM:8aad8c0d-fcba-479a-9d44-aeaf3ba132b3,PRJNA604975,SAMN18257012,SRR13992380,NA,Oxford
MMMOSAM:db892572-31e4-4261-b69c-2ff8dfa4deb0,PRJNA604975,SAMN18254250,SRR13992381,NA,Oxford
MMMOSAM:db7c36fd-0c1c-47f3-83eb-83239601f8cd,PRJNA604975,SAMN18254251,SRR13992382,NA,Oxford
MMMOSAM:8a949387-cbe0-47ac-910d-91cf8774b016,PRJNA604975,SAMN18257013,SRR13992383,NA,Oxford
MMMOSAM:8a6017a9-2310-4929-bfdb-296abc247e8d,PRJNA604975,SAMN18257016,SRR13992384,NA,Oxford
MMMOSAM:8a55bd89-8062-4c0c-b04d-df5e5bbbba8d,PRJNA604975,SAMN18257018,SRR13992385,NA,Oxford
MMMOSAM:db5ea3ef-5f01-4361-b7ad-a4ec96b47474,PRJNA604975,SAMN18254255,SRR13992386,NA,Oxford
MMMOSAM:db5e4c0e-749e-42a0-94d7-832f70bdc081,PRJNA604975,SAMN18254256,SRR13992387,NA,Oxford
MMMOSAM:89f7c8d4-4c8f-46e0-b86c-37ef028fdd31,PRJNA604975,SAMN18257021,SRR13992388,NA,Oxford
MMMOSAM:8955e302-9e63-44f2-9774-0e14a6a01a2d,PRJNA604975,SAMN18257025,SRR13992389,NA,Oxford
MMMOSAM:da9d39ee-8170-40a1-bf26-5bee91bac391,PRJNA604975,SAMN18254260,SRR13992390,NA,Oxford
MMMOSAM:da75d4a0-6114-421d-89a7-128ca5cb9bd8,PRJNA604975,SAMN18254261,SRR13992391,NA,Oxford
MMMOSAM:8920884b-6329-49fb-9d22-459bd44fb2e8,PRJNA604975,SAMN18257027,SRR13992392,NA,Oxford
MMMOSAM:88cebbef-7d33-48e7-8bea-065d4381e6de,PRJNA604975,SAMN18257030,SRR13992393,NA,Oxford
MMMOSAM:88bacc5c-44ed-4001-b51d-ef9321ce84b8,PRJNA604975,SAMN18257032,SRR13992394,NA,Oxford
MMMOSAM:da01af45-051a-4286-bde4-00a3aa1f8ac1,PRJNA604975,SAMN18254265,SRR13992395,NA,Oxford
MMMOSAM:d9f894fd-c797-4507-8387-fe5ebbfa6832,PRJNA604975,SAMN18254266,SRR13992396,NA,Oxford
MMMOSAM:882d00f0-c478-4fbf-a133-3ed1adea212c,PRJNA604975,SAMN18257035,SRR13992397,NA,Oxford
MMMOSAM:d9c4be1d-95f3-4d19-9036-77c1b64e01b8,PRJNA604975,SAMN18254268,SRR13992398,NA,Oxford
MMMOSAM:8809589b-b12d-47bb-b73a-e824400171ab,PRJNA604975,SAMN18257036,SRR13992399,NA,Oxford
MMMOSAM:d9761808-9ea6-4c90-bbf2-6fce29f2a554,PRJNA604975,SAMN18254270,SRR13992400,NA,Oxford
MMMOSAM:d975da94-b257-414d-a9ce-a2696121e235,PRJNA604975,SAMN18254271,SRR13992401,NA,Oxford
MMMOSAM:87ea03e0-cdce-472a-a072-446c4b1eef6f,PRJNA604975,SAMN18257037,SRR13992402,NA,Oxford
MMMOSAM:87944cf8-d204-422f-aeb1-77a945a91419,PRJNA604975,SAMN18257040,SRR13992403,NA,Oxford
MMMOSAM:87866dd9-6205-42ec-a3d9-142d9078b610,PRJNA604975,SAMN18257042,SRR13992404,NA,Oxford
MMMOSAM:d91941ed-64e5-4f70-a7f8-0ea34ff4e018,PRJNA604975,SAMN18254275,SRR13992405,NA,Oxford
MMMOSAM:d9183ad1-2014-4b7c-89a5-21a8ac69b88c,PRJNA604975,SAMN18254276,SRR13992406,NA,Oxford
MMMOSAM:8750420b-1448-465a-8b65-20a7463b1686,PRJNA604975,SAMN18257045,SRR13992407,NA,Oxford
MMMOSAM:d8b94f0f-0a3c-4d29-ad6d-cb1ebe1d5be6,PRJNA604975,SAMN18254278,SRR13992408,NA,Oxford
MMMOSAM:874482f6-2de5-46ea-85c1-0976e0e55e17,PRJNA604975,SAMN18257046,SRR13992409,NA,Oxford
MMMOSAM:d894d0ec-c0b8-4cdb-adbb-64569be20de5,PRJNA604975,SAMN18254280,SRR13992410,NA,Oxford
MMMOSAM:d883b69c-c6a0-4d4d-a6a7-bf885e6e99c2,PRJNA604975,SAMN18254281,SRR13992411,NA,Oxford
MMMOSAM:87322ef7-620e-46e3-ab1a-8c68ffaf59ea,PRJNA604975,SAMN18257047,SRR13992412,NA,Oxford
MMMOSAM:86badb6f-a399-4f4b-a551-25f5af023482,PRJNA604975,SAMN18257050,SRR13992413,NA,Oxford
MMMOSAM:865ad652-9ed3-44d1-bc67-958cc379291a,PRJNA604975,SAMN18257052,SRR13992414,NA,Oxford
MMMOSAM:d836740a-da73-445a-9696-f9291ecdd2fb,PRJNA604975,SAMN18254285,SRR13992415,NA,Oxford
MMMOSAM:d831a391-105e-4199-942d-cd4ffb649639,PRJNA604975,SAMN18254286,SRR13992416,NA,Oxford
MMMOSAM:85aa0bdd-a35a-4c3d-8e51-7e32ab106f40,PRJNA604975,SAMN18257055,SRR13992417,NA,Oxford
MMMOSAM:8574cb53-8606-44a3-a628-90448d3c0a04,PRJNA604975,SAMN18257056,SRR13992418,NA,Oxford
MMMOSAM:857373c5-646b-4b1d-87a0-4718564e36f5,PRJNA604975,SAMN18257057,SRR13992419,NA,Oxford
MMMOSAM:d7e8761d-1157-49a2-a6cc-a3017378fc9d,PRJNA604975,SAMN18254290,SRR13992420,NA,Oxford
MMMOSAM:d7e4a8d1-b9e3-4be6-a0be-2a01803289c1,PRJNA604975,SAMN18254291,SRR13992421,NA,Oxford
MMMOSAM:7be7096d-79c7-471e-ba24-173b201f4165,PRJNA604975,SAMN18257129,SRR13992422,NA,Oxford
MMMOSAM:35d3bc1e-cc35-433f-b6e7-077ef87dd823,PRJNA604975,SAMN18262847,SRR13992423,NA,Oxford
MMMOSAM:7bbdd2fc-fff2-4584-b4fe-55068be30c21,PRJNA604975,SAMN18257131,SRR13992424,NA,Oxford
MMMOSAM:35c1a655-1413-4753-8da1-de0de6608683,PRJNA604975,SAMN18262848,SRR13992425,NA,Oxford
MMMOSAM:7bb2ee27-2be3-4514-a8bc-f33b1d0dca9a,PRJNA604975,SAMN18257133,SRR13992426,NA,Oxford
MMMOSAM:7b836033-cd9e-439f-b611-8530ceffbf9e,PRJNA604975,SAMN18257134,SRR13992427,NA,Oxford
MMMOSAM:35916f87-22d4-458e-ad9a-0804a43de4c2,PRJNA604975,SAMN18262849,SRR13992428,NA,Oxford
MMMOSAM:7aef87b3-c813-406b-bd24-bb06f18085a8,PRJNA604975,SAMN18257138,SRR13992429,NA,Oxford
MMMOSAM:7a9991be-e7b4-45c2-9ada-65fd72f9ec49,PRJNA604975,SAMN18257139,SRR13992430,NA,Oxford
MMMOSAM:354b74ff-df68-40d9-87bd-d0190fcc9b19,PRJNA604975,SAMN18262851,SRR13992431,NA,Oxford
MMMOSAM:7a95d358-de08-4632-8e4c-27e94e58b1dd,PRJNA604975,SAMN18257141,SRR13992432,NA,Oxford
MMMOSAM:35114152-2868-4ba9-8173-01a462cbf558,PRJNA604975,SAMN18262852,SRR13992433,NA,Oxford
MMMOSAM:7a67b1a9-42e8-4cb4-9c5e-24d850009e40,PRJNA604975,SAMN18257143,SRR13992434,NA,Oxford
MMMOSAM:7a1dd53a-fff6-4a7e-abc3-9698bbb5319a,PRJNA604975,SAMN18257144,SRR13992435,NA,Oxford
MMMOSAM:34ff1bdb-3133-4b66-bb15-5a2655bc71c3,PRJNA604975,SAMN18262853,SRR13992436,NA,Oxford
MMMOSAM:34befaab-2200-4710-8b91-2d82a5bf3dad,PRJNA604975,SAMN18262854,SRR13992437,NA,Oxford
MMMOSAM:34af3edd-5790-4697-b253-a5fe4f322ecd,PRJNA604975,SAMN18262856,SRR13992438,NA,Oxford
MMMOSAM:79046338-f3f9-40fe-b7c9-788b3132d1f7,PRJNA604975,SAMN18257148,SRR13992439,NA,Oxford
MMMOSAM:7901ad7f-b67d-4c71-9566-a61b8a082d9f,PRJNA604975,SAMN18257149,SRR13992440,NA,Oxford
MMMOSAM:34abe295-08f4-4db0-b9dc-345f27107f3b,PRJNA604975,SAMN18262857,SRR13992441,NA,Oxford
MMMOSAM:78c8deb6-c54c-4f7f-9b17-228161f04609,PRJNA604975,SAMN18257151,SRR13992442,NA,Oxford
MMMOSAM:34987fb2-083b-4662-9c03-8c7ea70511e6,PRJNA604975,SAMN18262858,SRR13992443,NA,Oxford
MMMOSAM:78ad7031-5a20-4b1e-916c-15af9b747c6f,PRJNA604975,SAMN18257153,SRR13992444,NA,Oxford
MMMOSAM:78a30455-a619-4fba-9885-435b346304e5,PRJNA604975,SAMN18257154,SRR13992445,NA,Oxford
MMMOSAM:3487b9ad-9d51-40ce-8992-c70d8d15b3d2,PRJNA604975,SAMN18262859,SRR13992446,NA,Oxford
MMMOSAM:345f7a9b-0303-49ce-9dd7-6ce33b868f8b,PRJNA604975,SAMN18262860,SRR13992447,NA,Oxford
MMMOSAM:3412ce23-d85a-4b08-a97b-db3ef8a9e27a,PRJNA604975,SAMN18262861,SRR13992448,NA,Oxford
MMMOSAM:f0f996c2-0851-4a3a-9081-1b25b1ebf276,PRJNA604975,SAMN18254061,SRR13992449,NA,Oxford
MMMOSAM:f0991ef8-f2af-4e94-ba26-9214547450d7,PRJNA604975,SAMN18254064,SRR13992450,NA,Oxford
MMMOSAM:f094bb95-1d96-44f0-83d2-301a52d2cbf3,PRJNA604975,SAMN18254065,SRR13992451,NA,Oxford
MMMOSAM:f0926839-468e-4180-bdfb-89343c1614f8,PRJNA604975,SAMN18254066,SRR13992452,NA,Oxford
MMMOSAM:f03a8221-e020-4017-ab8d-35db940e4b50,PRJNA604975,SAMN18254069,SRR13992453,NA,Oxford
MMMOSAM:efce151a-84d0-4cf6-a8d9-3a1772c5af71,PRJNA604975,SAMN18254071,SRR13992454,NA,Oxford
MMMOSAM:ef4cd064-c76f-4d6e-aeda-64ca3a774f62,PRJNA604975,SAMN18254074,SRR13992455,NA,Oxford
MMMOSAM:ef18e890-718f-4e98-84bb-02fac0fa1f2d,PRJNA604975,SAMN18254076,SRR13992456,NA,Oxford
MMMOSAM:eed3c19c-6a15-4764-bb7b-86ba13f0eccc,PRJNA604975,SAMN18254079,SRR13992457,NA,Oxford
MMMOSAM:ee9af4aa-9c30-48eb-b14b-4ef15404caf8,PRJNA604975,SAMN18254081,SRR13992458,NA,Oxford
MMMOSAM:ede98f25-9589-4f39-98f0-8f08f61db230,PRJNA604975,SAMN18254084,SRR13992459,NA,Oxford
MMMOSAM:ed6984ec-90a1-4a62-a62c-6e2a5f6a1afe,PRJNA604975,SAMN18254086,SRR13992460,NA,Oxford
MMMOSAM:ecf8e81f-0600-42f9-830a-e3d72f2d655a,PRJNA604975,SAMN18254091,SRR13992461,NA,Oxford
MMMOSAM:ec943d35-0532-41f1-9346-24eb7409ec57,PRJNA604975,SAMN18254094,SRR13992462,NA,Oxford
MMMOSAM:ec8390b6-e78f-402c-970b-f26f96871ae2,PRJNA604975,SAMN18254096,SRR13992463,NA,Oxford
MMMOSAM:ec258896-3f70-44d1-b782-9da128c36431,PRJNA604975,SAMN18254099,SRR13992464,NA,Oxford
MMMOSAM:ec243e0b-ee25-496e-b611-a188957756a0,PRJNA604975,SAMN18254100,SRR13992465,NA,Oxford
MMMOSAM:ec0fe6b5-c16d-4fc1-be03-c1bec3842aef,PRJNA604975,SAMN18254101,SRR13992466,NA,Oxford
MMMOSAM:eb65b41a-400a-4581-8fe1-91b3456ae325,PRJNA604975,SAMN18254104,SRR13992467,NA,Oxford
MMMOSAM:eb574163-c800-48ae-9614-2b754e8aa89d,PRJNA604975,SAMN18254105,SRR13992468,NA,Oxford
MMMOSAM:eb50dff6-73ae-40b0-8562-3890be0c2ee2,PRJNA604975,SAMN18254106,SRR13992469,NA,Oxford
MMMOSAM:eaae9d3f-4c52-4455-9c36-c26a1e437934,PRJNA604975,SAMN18254109,SRR13992470,NA,Oxford
MMMOSAM:eaa55cbc-4b69-4044-a608-e6339203e141,PRJNA604975,SAMN18254110,SRR13992471,NA,Oxford
MMMOSAM:ea8ca80d-c122-4e87-9908-dd93293b0c44,PRJNA604975,SAMN18254111,SRR13992472,NA,Oxford
MMMOSAM:ea6c1b20-90d5-4774-b01d-a9f6376c76f5,PRJNA604975,SAMN18254114,SRR13992473,NA,Oxford
MMMOSAM:ea2d7af8-1ddc-44d3-a0e0-fa7ef4fa104c,PRJNA604975,SAMN18254116,SRR13992474,NA,Oxford
MMMOSAM:e9e009a8-8596-4dc6-bdb1-f32905dcb787,PRJNA604975,SAMN18254119,SRR13992475,NA,Oxford
MMMOSAM:e986cb30-5aac-42e6-be3e-1b2d7fa6f004,PRJNA604975,SAMN18254120,SRR13992476,NA,Oxford
MMMOSAM:84cc6e9e-7b6f-45aa-80a9-80da77af9686,PRJNA604975,SAMN18257060,SRR13992477,NA,Oxford
MMMOSAM:d7bdc12e-d657-47e5-8d47-ceaa7ce00a1b,PRJNA604975,SAMN18254293,SRR13992478,NA,Oxford
MMMOSAM:847a45d2-6a84-4fc4-b892-ae507e84e660,PRJNA604975,SAMN18257062,SRR13992479,NA,Oxford
MMMOSAM:d7a733ae-744f-4f01-a382-d0002aabf922,PRJNA604975,SAMN18254295,SRR13992480,NA,Oxford
MMMOSAM:d77a2ab8-5ec4-4c51-8d8b-d90627cfeaa1,PRJNA604975,SAMN18254296,SRR13992481,NA,Oxford
MMMOSAM:836da484-0b6c-45d1-995d-01a36533c9b4,PRJNA604975,SAMN18257065,SRR13992482,NA,Oxford
MMMOSAM:d70dc466-cca5-45c4-811c-3342c1415f57,PRJNA604975,SAMN18254298,SRR13992483,NA,Oxford
MMMOSAM:832667fd-6260-422e-b853-eeeb7cc35bfd,PRJNA604975,SAMN18257067,SRR13992484,NA,Oxford
MMMOSAM:d6fce285-e858-483b-b33b-3259fe680645,PRJNA604975,SAMN18254300,SRR13992485,NA,Oxford
MMMOSAM:d6d08036-3706-4e4c-8de3-3c6ef9cb0052,PRJNA604975,SAMN18254301,SRR13992486,NA,Oxford
